project,total_project_merges,merge_sha,parent1_sha,parent2_sha
stacks-core,6310,91eaf81d7d624c2ceeffbdac120c32b683af8579,12e6f4c44d7d920d3496b758a5aceb29784011ae,1ab867dadce7890f154303ed8daebbc5c5486447
navi,150,03618b55fdbd8d22023b8dd30787b04608a017b8,0531554816d1d6c65626b9cbfddceb832ac09cf6,436278cc8ea7739c957b4e6745693bd3615b827f
navi,150,9a6fae871ad66e40dd9d0baafc638b8490cf2b1f,d8d0c099aea61a6d9717fab02ce446497b007c48,839d33fbcfab70877f2e0d5d24ea22b6c52e94ab
navi,150,445f9be247134664b316078eaa7dd5aba6ca4610,138b7e0b0086f6c2d3cfd8274d7e616c5e980ab8,48fd4db08db61598d4f877efe95c5a9344173cdb
navi,150,10ddffbe727509d4c91fb69a60f1c702cca148d1,7b32a0d45d2c063d39ec04c0f0ddeba666c21d81,1060b2101906e2fceebc0097240a82e99f660efa
navi,150,77b9013a4b902ac14cc20e218542b8b6400f4b1f,c35bd94a703ab8f0b40d5228c2eb8a994567175f,c0898e3aedf4071a46e5c224b56ec757c7b34613
stacks-core,6310,d1e98b041f6a108785f351765e35457df504b063,00a70b8cd7465abb83408c72b19a85546b81afad,d7cd95ec659c24c24b9ec5a19f96906f7b457e4c
stacks-core,6310,57831414cc1550212dc39dcbadc065b895f00d21,2ebf15ed9a1c3d7c80ca4c9c45f31f03f5c163f7,c76743e85a620a2a62daf14b56eae0b9e62b08ab
stacks-core,6310,2827e41a485ae05a49f9333706a3c6858918eff5,318e18586c6733b18fcffca184dc715f11f45b79,7ff75a23439879a1316b1423587bfd0dac17a44f
stacks-core,6310,22de8cf55a69d24f1b4b183e45744fcc8a243c97,42d2b4ba4de5f71f870ce73d6a1d906f3bd0c92b,927747ce23a0676e119c16d6a6971f0d63c2f0ae
stacks-core,6310,a457ab804cc343093aae37324ecaad70445e8207,f3e1c52cbe80d6ba037a167826f8048b99440be3,3f30b6a376e247467385c0bd6bff5f2369fe8639
stacks-core,6310,fa2fce442adb0d9d869394efd060db683c4978ed,c8bb20f0f3d0da92759f1f84d72a0ac038f649d1,7d6300366c62b4203dfa47c90056e8a982e78750
stacks-core,6310,1e4c9f400ff8db4a652fc1b27df7ec9c2b4e8baf,a85013466a693cd3b23d8aa969d682e106cd3391,d966da5b0c34c0fd53e3744505f0c56b51ec5cc9
stacks-core,6310,ca4431cedbc5c562fb8114356b96584adb39e33c,a1fef6077ef9946d0a8579553fd2ca215c3c813b,d22bad7056968bcde3710cab44fed8394326cd68
stacks-core,6310,762e44b8f2a8f9c7f9b8aee5589764c421417884,e8a60a700f4a81fd7270ffe2915d513598cb7c98,bd84896bd09e3dac9391cbc24e4115723e4c67a5
stacks-core,6310,2153540b0dd4d9c276ee7829b3ea4d9951739d85,5cea7f9f163fdcf4abb2f7349809c7863567e492,ea2c2396ff140301496474bd21fe15bae4fce604
stacks-core,6310,487f2809d220bd1d19f86e95f1d79bf393664e99,8c06e42cf225ddeb8f8c6aa1ef4ad23359df8a78,d22bad7056968bcde3710cab44fed8394326cd68
stacks-core,6310,6d0e61bbeba5bb899bf986c69a6cca057b91a205,987dd80bc3fc3c5267df59229c71efb7118b2ddf,9c94664d326c3ae2ceefb9a1043860d23031e28d
stacks-core,6310,7549019d4ddc32a9423f6cec829290839410129f,c51f407a5d0dc1db7533cf8885fd7f5f3a534e65,cda6a5eab99f6750f36e35a31bd127b51c11c1b4
stacks-core,6310,bd0218fd30a36a97dc732fe68ce9e600a59b9672,914a7598ac41f53ea8fe465c02374da126d92bf6,d22bad7056968bcde3710cab44fed8394326cd68
stacks-core,6310,02c7ee4a18ef31afb2b49d4fa0ebb5178cb6b906,1ff2cd8975f97d289e148fb225b22722a96c7d25,70a97a32bed5db5de18ed02bf068b1aa47ba57ec
stacks-core,6310,c84a016997476cebbdc1fd48fa5a664f682fa9a2,c6b8d920abde4416c2d6b3d897f02454828dfffb,ae909173d8fadfdb4ac48c3632f82604d0a1161f
stacks-core,6310,0ca45c36d07afdb52042dc8aceab0f7f1c8753de,b33bbd5a6e647e32d6643ca2576e2370fd080f59,e63eccad2df16272d818791dbd0b9aca82cbfd25
stacks-core,6310,030f207a3d9ffcacb99930de4701883c67caed02,6896942f1e50a1a6d3c599c618cd9ec61dd9eea8,591e6ee15957ad5f80273db2679c0d35f0afb670
stacks-core,6310,e55f7358921d53a007452160b482ea58624e0455,6114572e482864e53fae8e13a832e5fa675f0ca8,0c88f08829b1e96005275cf9bee13cfec6645823
stacks-core,6310,ad899df68b0851d8752d479ee10d5042ebdce9bc,1554bac596bf3501e7283a70aea7d5ee58c94375,17a221c9ca051784c750c4b7aec9013e03280856
stacks-core,6310,b2ca7d72d592fae316433a3cf52ca553cebbe6e4,c922ba360f06cd19f4b48000935348425ba2788e,4f535d8fb6da64dd74c579c002095100f0b8be37
stacks-core,6310,a9d4c77e3c47c39b9f8bac31e45aba8d4114abd7,aebe832dfcc9e9ee0bacebcbfeb930f4e2eed4e1,b20d3672696bbfc817430a526982bed8f243ac14
stacks-core,6310,06563e6422b339ab7f825bb3dc1cb300bb743e16,fa399be5d941fca9fc1a062ff422c9bc1368fe65,d622c3d2ca30aa26aaf4af3f45d26a7e39c01f6d
stacks-core,6310,6ec8245800a2a512b6563d9b695af1dac7242033,976d8658a039911c7fa0d5ed755147238c1e1db5,4747f9742c9b91823496cfba9cc80282ac16ead1
stacks-core,6310,7736da3062caec7e3f959240785d69936435f63d,63a79aa4d30a1364ef075bdaf0e2496799092c4f,b1332a70a0df4e6c11edba63dfe5bb52863ba632
stacks-core,6310,9ab65d1d27e1976e3afcb76546d5daca2fffd088,4da4c6aadb064a3811ddf7df933b3a66940f49c5,246510cf1b39bc396a883a7d3c2f9f88d1b4a81d
stacks-core,6310,0fe24e3a153f4bdac6f525e60f042fd3020a93e6,d63c0eff46dff644a042cee15706a83014b3c200,76936b579870b9fa3d1536bfe59d4b0abc6884d9
stacks-core,6310,eef9b791af5ec226be7e30d174016fb1c8bc8106,5719fa788ec9ed2467161d9d039387e65756a8aa,0a0869d25f96c0908ac8c3abb39f51dd9c97edfe
stacks-core,6310,44aa73e72e002c3a31fee350fb4192f6bb23bfc9,a372ab230ae44f0fa7b92c61d98f31a3c40506ec,77db9b4908900a5f80d4d3a7dc30d6fe8173d997
stacks-core,6310,25e80858a0b336b426580a05b52924a7b90ad6c1,3d88fe1878d22a50f1694346e82699ba15533d88,391262c7ad26f3fa66fb574ed34b0e996ae68e86
stacks-core,6310,83ae0511cf5f173eeac86cf157d545ba3a7dc902,30d244bd2776d8e4a92d1d894d814ec72e4b9ba7,f61ea596bb73f2f370dcffc7d71fd0776fb86660
stacks-core,6310,a4a7431092d7681cd263e0a9a912780feb3138be,3b893d3b055ac8dd01e81ab32e06afbe061e7393,5e2d7fff3c49a852adb7f8425415458b325a0428
stacks-core,6310,87874cad4be1f5a42d29f350861a603d3a154803,1a85e838d8717a42bf6f0ab29e054c5ba43edce5,f183be76c92a926ac3a42c60b7786bded2e8b7e4
diesel,1826,4ca265264daddd21495e21e90819ad425ded2d72,6589b35b83d2a36e9278e845cd668872806b5b4b,82da33586d7e198f395e33c92d8c0a17e730dc08
diesel,1826,bd5cbc548d18acd0aad06745925075f1ce1dca72,cf0634367c63a0c7406b56c847396ef54256821f,ca614e6ebcd6faa55b7bf85e42f11cf7ddb657b9
diesel,1826,2560d3cbcad5ee0fb5638261b04029fcb0bfa65e,63f335f51ebe161cf75f87e96c57b289b56dfc55,a7061cc602e9dd69f889236f3c66220239c9313e
stacks-core,6310,e16b7ef3b680876dde97240e6e2089100a5575d2,aae99d02e7533c65a35cae420cc9e62cab98b851,0e5a630fecdf9e5a5e460e32a3b0caaceb484112
stacks-core,6310,3a2b1255abf26eb1b77ff89f551e271e26ff8200,32dfc7ad0c38e499988a35e3af0c344a750202a5,42faabe743e59c677bf5fe2a17f71c2d34e1dcad
stacks-core,6310,ed89aa55aaf4c1dd1d3088c8441630bb2e791e76,fd7bdcdb205e8a6b722c90b63571b99f09e6c8ca,27420930a0f7772adb2ea935cbf1666bb1f64462
stacks-core,6310,0858029b5aad3f46db85052842ec0b45b959f0ba,61d4e5717b72c58a879d75510cbcd15f22f97744,4747f9742c9b91823496cfba9cc80282ac16ead1
diesel,1826,1e1e023aa79ccd291f85d22b466aca97a6a4e586,fbd4a7d4c847fdc433e30869cdd5af5ebaf5e44f,b3a50585e57c7fdb162ec68a1c95d399538deaf6
diesel,1826,121f51432c17b2fc18dc0b8a255ed4a80be370f8,ff3164708ef2cb075cde3ef387177c696baec672,b2a77e15df82d16330bb394c8175b7b21e43f927
stacks-core,6310,c015d14e4708b990fcf3c268e6c58291784c8d8b,562344a5a64707fe4d1c6065b1def9d381d10eb7,fd029be6f17e95c170821b566c258fce8460f572
stacks-core,6310,ce206390bfd3d3b128b40232b921295e437fb955,80f8b9c01ed975a97ab14226c1bd6bd46b17f045,c1a989fe85ebca15a705bfeb87df9c26eef73321
diesel,1826,93e8c646212df0e510b06dc99bc55f46ee13a176,6a990833d9a72312a7e1e4aa02c1ad44f12331d2,6bde6e2c2d977f67432b4a2ad2ca3b10df2e8516
diesel,1826,ceb609608a95a8a8a91ccf031d76b804e8bd63d1,ed82d8debbd10261ee9920bd3892cd169210d15d,5df9c4cc1439babff55783cef59215cbabe5d442
diesel,1826,9397ca4e68ccb3b3eb033c66e8ed0cca1ffef4e0,fd8a842d3f6bc779e62be87be8da715449e034fc,7594fe9031b1ec72cc7fd90df68f87141a5c0ce8
stacks-core,6310,3b03d72d813f73a76b3e8cfae04e8fe1ceb512cc,f31752fa1b09ada6125c55b3a416e1fbaf764592,ddcff25b3967f67237a6a5c25624f5b7f0f02d6e
stacks-core,6310,3f30b6a376e247467385c0bd6bff5f2369fe8639,d2ecce60ff74d6063ca6420462111d433ded1394,23c8c6b160e2d41705293935611217395e3c1aed
diesel,1826,c9bbd850e3646f1d44d93bb37669267fd04267a8,a9a10b3be3d8599d014eecd943738c101e8a8c4e,cc4db58912ff21a1160c3bbbdbfd4b244761a551
stacks-core,6310,4d661fc910b445e908907c1f3e4315a3a10dfcee,36e71aae5e637336fc41a34dfa21395ecb5ba4ab,1393537b8b71742bdab206a6ba6db225c7cff4ed
stacks-core,6310,71aaf5db558c4b99ecc42abc2922400692f556f8,ab741efa0ba84512c79bacf522d21c59aafe1d71,ebc8fb09499ceb5150d9c793070d809f95511acb
diesel,1826,2a60b30d1869851ab053a9ae43607b25cab4fb99,dcc31935647d8a9add5669fc78e21485d72e1c4a,ef5825be319ef9703aac49fedd8d6c3626de3895
diesel,1826,e086e7a78efccb19f626d79ec67b27db90ca42d0,1e1e023aa79ccd291f85d22b466aca97a6a4e586,2898cf610f6e9bb37be2ba7711a9713af63f0e5e
stacks-core,6310,418b0c71f98b41bf7d6c85db0c50c881c7ab7cce,cd385ae5b7dbe0aaee39fbf62e3389c30941df53,804df89298d433cc0705c5e40b9c06ca240d5db1
diesel,1826,2e6be81dcb6f42d86a4d6ff0d64614af02af7213,5cb7aa56bfe41e785797f62414ff9e61e5e774b0,44e062d96de9a7fc862dab6b647c6cdd6c2cc3c5
stacks-core,6310,eb0f85200f28874e30a003a3acd36dcff05e1d88,3271dad2448ad31c3285b9b3f85c498170bc0ba7,75ae637eb912ac3c4674b5e56fe38b69e2099df4
stacks-core,6310,a8aa32b1d8a1c7b4c6c7df77c187571dfcefb995,4747f9742c9b91823496cfba9cc80282ac16ead1,424ec115a88f191e623caa9b8493dcb0f82c6525
stacks-core,6310,165399fdae134db79ec025b0334042f1d7fa2a9f,0789409b19a22d51c288baf85c7f0625d8f93a66,f79b50585d9f627f2f0a55178e1475fe5ced12bb
stacks-core,6310,6fe9c4d177343f01756b28843c7a27b43993b785,1cba695b09690790b1220b0f5d149f70f78ddea5,ae76b4f755077d6b01f8ce6cc093bc23ea75d61a
stacks-core,6310,c922ba360f06cd19f4b48000935348425ba2788e,2566c43d6b11ff036861f323e505a2a653aa8b05,267c7ef7aaa3a39519b125163b5b633e7f5e5d19
stacks-core,6310,181f276c34aa75a73b34261414af2d9816633f7d,174991dce8403bfed92b3565bc2e8f84bd0fc860,5b95fb779ccafafdd60472e1b1bfc09d0a1efd22
diesel,1826,0779523182eacab13b2c30860f4adc1a7a1945f4,44eaeb3f4bf5e6fb13ed4cd083a434b3209e67f7,b3a50585e57c7fdb162ec68a1c95d399538deaf6
stacks-core,6310,bea971303d52e8f5aa29649cfa21dd0ccb863b52,d4a3dffe6c86354d7cd730525249b3b5d463fe8e,9dfb1d1ce95d91cf9dcc199a4a06874fad7ac506
diesel,1826,65080ea2ce4abbd760fc1de44634a7caf0cdc5d0,ec1db69ffe30021d5b93370376a3f9eeaaf6bb88,af2cf3f27947e84a115cda757445d86abdb178e1
diesel,1826,3bad9bcd784887eaf5f0fc25efe3f138682da25e,29966730546c96ca09c58b341e5dec96a4bc0c9d,9c5a3b52b1b12bc92abcd837553e0f7ff5ba898b
stacks-core,6310,b7234981808b038fd1303ce733a77ba4f396dabb,78287226790b996a2457878610c5c7ac07891104,acb169453c01bdea084a655426dd0db721c1bfa0
stacks-core,6310,e0875ed3f7dbae9fbe8450eebc77ba88a9b21537,0d0e3b231f229274ccf731199dc17d88667170a9,a1e0b25423910ce40cbc630d26dd1426355d5b35
stacks-core,6310,01005cee4378f57144db6db507e400e3c9739151,39ddc9cbe783998f7020c47f419d57a05a762982,2493ed1c6af48b57b279ea50e2ea8ff96ba33244
diesel,1826,08f389ee740ad7a547d96ae67deb3b8d185a75e6,3b1a606eeffa881f05ed3ec45512e677965af6a8,eff2454245326140f9bf46daa2a37ca4c9467639
stacks-core,6310,d7cd95ec659c24c24b9ec5a19f96906f7b457e4c,a9fc6fe4698539a603686ac2698e1d7d30ee9066,7762d88cf058a8b9d2a50dfe04f85a5a5dbce291
ggez,620,d5884f465b49e7add589134c1c9532a38e0d2356,347b75fe1f08c6a0700688151bae2b5893c224b7,69208d2899c710b5a359ac1cfb9fa0f13322f87d
stacks-core,6310,f256d9b38f14a1badc8faf41a3152fc73e80612f,0f36e8ad4191a56742cc20c9d1297ba57d063f05,1c7bf301de39d24132c11a7398b91434b009930f
diesel,1826,285b8d432786fdb405bba61500a53d47f1356212,e086e7a78efccb19f626d79ec67b27db90ca42d0,a51a2d190e1ce2304e31bfe61c6de19bfcaad60b
stacks-core,6310,9f3787113ad4092fb6533a36076f2b362b40779b,9e5f0ce792e39ec9132927d29ac948ef16249e08,e3afd65b74f136c0f944efa89d2eb2a6781c5822
diesel,1826,8a2251e430d91afcc289a8a1ab6b3a0627f7a185,ac344c1de06a09d457fd42210c617c6b921849dd,85ea4677b177de37588db8f3db9f18254f783216
ggez,620,b652eb779eab10da7cd7eb1bfc00e3d991aacf95,6774772b780a1459793b5ec104bb6b6c10a23d48,3480b5b349383df876249ca1a13a330be3751459
ggez,620,12982dedae6465cebec56fc49b5c2e0d4eb9fa47,03459002fc6c7b86f230d2e0cdd2d5c790bf073e,21ea099e6e7ce206c9b21f7be25d54732811dc8e
stacks-core,6310,300ddb1b5186804e900f261f151da52dc8a030eb,52fcf783ab9712fea432164b0cc640371133b2fd,38b7c305b092dfe43899bc9d7091cbbf423af4f3
stacks-core,6310,b54e121cbc6a5274c942f8373b0d4f7df1d15ec6,740dfdb67b87fedf2e86f455cc1175d385598a27,267c7ef7aaa3a39519b125163b5b633e7f5e5d19
stacks-core,6310,ad29fbd89fc4c373a18d282e25622e54891417a6,4fffd8263b3bdd58e4a60d96d89abb5d97666c6c,c9003aac0e445dee3000d68ea24bbf3a2bdeec41
commonmarker,224,3730efe67b664be6b9e2861518b2b2f8730e754a,29ddadcecb9abe3150f28e64f7e029817972f564,cf88c763f0a66d48411e679fcb6071534d9a2918
diesel,1826,fbd4a7d4c847fdc433e30869cdd5af5ebaf5e44f,08f389ee740ad7a547d96ae67deb3b8d185a75e6,a99b0c9eeadcd2ccc74cc2a3c2fb38dcd16ec444
diesel,1826,4200a2c97a02ea1481448029edc7873b4e235748,5901613e8b72b77d172b3aa7e19866ea760e9c7f,50c7b0ed2ab763f72904545e450bf7d09a094ed1
diesel,1826,d51ee0d5dacc1f53c785f4c6e87298d2ffdaa873,143b254c5b2cc49e2d7d52da69f68eec67a46d86,4c8dc554f239b7b556807420ba978314cbb4058e
stacks-core,6310,b21c0c84b897c120a4e8c20c30aa569104506e3d,571d046f1bc04f0f242dd1abb3518f3b64d1dce3,92bd39ef24958573de39b160d29aae3038d15f82
stacks-core,6310,a348c808ab5352a573703e8680a9d9681da3b4c5,c0a3741abff969a2c2e106c9a0e8e2a7933b807d,ffc1b2e3abd484ccaafc588da5d47858f571989e
stacks-core,6310,fadb5ed1fe77a1a51b16e2e46fd3ae99683303e1,43b1898310a6cf7b7c8eb19b18789eed64d722aa,0752841a36db34b72113e9154dfa71f614bced02
stacks-core,6310,c819417fe5f2f942cbba34415e05e6751650249a,ef4a9dcfd6cba7f2ca3087adb1a18ad99c19f56a,a7d73af1bc09de77ca0deb167d1a5cffbc401ce7
stacks-core,6310,e27a4d38e02bc19e91989a5f718bbba543094b05,723f16eb0f5eaf3ffc6d19882612e12a36c69ad4,0022c19aaa3d413f2b2632af3a1426b596e42d61
juniper,54,8b919afd4a3e68f6a2763abf0b0fcd5188eed390,b0d76980e0241e4fbf961b972da0953c54ec1182,c1d98e509bcb5da26e30118cd83357af1c42d87c
juniper,54,f049481f1623838afdd3203a0c01bf017c0f1c41,d193cdc55cd7d86db827b54255e163944139f12c,f7b85fd9c256efc75aedded86c7ff64381b40064
stacks-core,6310,da5289b15d0d8b21f69ffb2f98f7ea05a9ac33ed,36cdeb6ce328bcd69bde8da74835cbf57199c402,a04bec99b2e7512df3e8cad445ceee72e051d9bf
stacks-core,6310,ddf733ddd9a7e7cf7c21aa7be59875c5cb5766d5,03ba2795676bfc8f88e626b91604c273c7848bea,4f3676fac618fa1bfb2da79fac08908e03030ac9
stacks-core,6310,eda674c804fc08ce3346688991d95fb2a3afc47c,d0030df1b39b500c6057ac4d091e9d96beed0ce6,a21df6ffd561ad7106f3e76aa891877df07f0644
stacks-core,6310,94ed27bf0b9478b65f13e2c4d882f50689f8ad42,f396663614f84146b12322f4a6d82e1308a4f6ef,857c0f9efb16255b96a07f0006a456887633dbfd
stacks-core,6310,5121826eaba01e7d33a5e1c5d7b0ffceb926aa66,70752cce6510ef759109593488d47d16c68c9a36,cf457b83c4ba96c0091578545af1331a6858a401
stacks-core,6310,b141d7cd07dbc68d93b8ecc6d56d198965e99030,b8ca7dd01e2fccd3357e4f4f24fd8bece0df82ce,c9003aac0e445dee3000d68ea24bbf3a2bdeec41
stacks-core,6310,69a194102438109732620065e42f8d482f8ca164,9eabf6704ef078cdb6aecee6622dd53d34ba846a,c21aea770c8294f7d9cc44ea9cb9771ca099ab12
stacks-core,6310,52950a6935325c7bfd1feafd44f338b7cc848d2d,ca4431cedbc5c562fb8114356b96584adb39e33c,8e32466a694dba433277ceecdab0468ce3e8429e
stacks-core,6310,df139204195c732b703f53a7b1381bf73f6a3a89,e55f7358921d53a007452160b482ea58624e0455,22de8cf55a69d24f1b4b183e45744fcc8a243c97
stacks-core,6310,f5868e7776bb760f3eb7f2114047fd8cde038d09,9ed382f96acbfc9958bb6860642d8a93807e9500,dc555b432ca1974eeba61a7824c2aaf7ed14f93c
iced,1233,b3e1be5defa1128bb27502b805ee801cfcf5c47b,2280c8a6b2429cda65378e9ef0886f7e90477052,85d8dbde908f6fffd228243be70057d10d9d3a39
stacks-core,6310,76edefd72ccc85f78be95c11c0426ff9dc176732,c37946e1e6baf767421df19c5f51ef24a45e1c1a,551224ac554d07d12dd94e83b4ee0c281160b4f0
stacks-core,6310,006a6c91d4798e0e8a0949c458641b6d38bc2493,3c68635d4f725ae98893799060c6dcd39a991715,64cbcfec4d9f66cb3b01f983cafeb22f2acf674c
iced,1233,25229b09609034c636908db3a0e1f1510e72378c,7edd3095db181c3d5100fff8c5f21f812dab08c4,6ecf7da43a9da7070648e0be0bb21b5cf7690122
iced,1233,ebfcb658418c6014b4989b36bbc1bad25c156f26,a106f7f837d7e52ff4d406ebbe447bcee2f8dd75,fd5ed0d0a6e84b3c036ff8e1f0d62d383d4b1e82
iced,1233,98d8f466bb0a2a70bdeed158e244a3e4c2bd217c,a596abf431aa94e8a1296e77f12674d001656ca4,283d0e74a8050ea625da25e0b9180b65f11d1843
iced,1233,3f67044977ddce1cd27bed15f3b8b16a10323a74,e0601299511a543e79ed1c7ca1afe1dec37764d6,cd27dae8abdecc5ff751e1e201ade79bc6b8e23a
stacks-core,6310,5aceb9e3c0275718aaa4ea2c7ef40968e96fbf42,2d9ca0722ef93d0291ff15352ae66f39e2bcb921,895537e0c9906f4dd32742a0d348274e11d2057f
iced,1233,dc69fdee4662d6fa9efdd21660c55815adf534ea,420ac0b7d19b28ed63d5e45f29dc206b112c6b27,acde7ea735034d67f626ebbb93e5cbd2dcdf396e
iced,1233,50eaef28447f453bc90133de19cff8b2bfee27de,141290c7402a4e087ce18d60b210f4feeafcebee,0c0651de5b1722194d48c19cd645e747fb72ccb6
iced,1233,89f480bdae951a31944302777b759661ec3c3e83,e867f4428fb1a2b4ae6ee3be7ceba9ec84ed92ac,08a37406f2d2fa6c8aacb6131e0675e7f12cda35
iced,1233,c4eb491aeda076c0893fab1e5061578bc9ec821f,4d7beaebfa2da3f0d8c232639286062d60b11c30,1b51112c47aee202eba895dfb20799aea6c078a4
iced,1233,e16333316130dbeaa09601890daa29e53e569635,9c283197742c6ae742172b98f7d28f2e7547494d,5f02c554a9f7a04688cb483cc3139f015c3eed30
stacks-core,6310,298959a04597a66047e0b0f502a162117e900397,fe6a8d5c3176ca67f36f07df2721f4e684a2f820,f8d02cd6e3805ffc8bd1b493e5a793ba9eb0cb52
iced,1233,5195a59e20f114e52f4c7313b7a8604c1452a5e9,e9317e7556da31e26693a1cb2fd033d64eb22bef,0e24d89e2657ac559e1d6c471d9be6b5e6c9b2e1
iced,1233,a3db4477b4ccc6203feae42b057968cef4a949a5,7a4b5d36094ac80df93a2dc33deffac708200cda,d19be6dfc8a0d9739e45dfa7a65c04bfc7143b14
iced,1233,68eb57744bf5def282525373377baa160c09993c,ba3877778c63b648ab8ffc0644e3e1626ff776f2,a11616fdf604f1c0b3bc3e1b2c1a1106ca3a3017
